# Removed overlapping spots
272.763007 64.620602 4.713347
402.015516 352.763600 4.403293
453.556642 787.681249 4.435338
632.051282 74.474654 3.998753
635.272082 817.527573 4.221277
636.000000 786.630151 4.268826
746.607102 74.000000 4.591222
778.754046 321.061396 4.561499
862.899928 545.148522 3.923010
914.121612 300.753620 4.511186
934.882201 311.447249 4.380553
573.054555 785.290289 4.577668
510.228860 558.282285 4.024480
676.911987 764.782616 3.838787
757.117141 125.937219 4.335862
308.000000 924.216873 3.126543
776.092437 68.310559 3.319456
935.000000 362.436254 3.257670
859.886197 785.404923 4.195052
442.999188 362.401768 3.950971
936.000000 544.849893 4.238665
432.718504 767.327596 4.343129
731.029400 320.553900 3.698297
925.100454 545.232518 4.120459
625.472893 637.000000 3.888670
818.275367 867.477587 3.016364
934.609657 330.906803 4.115828
104.756766 833.000000 3.546020
240.733476 543.000000 4.294454
317.657514 776.689088 4.605184
352.612379 527.443276 4.217062
516.634123 766.732128 4.530197
584.137075 818.047292 4.487602
863.408626 565.692791 3.819055
883.000000 300.390329 4.361076
905.000000 535.217732 4.119549
914.675762 525.000000 3.444729
307.943428 788.081929 4.641235
157.222874 833.352678 3.605118
986.345196 90.446891 3.272736
915.000000 534.357800 4.063643
157.593922 678.079243 3.273146
230.000000 812.712902 3.363120
747.052191 126.565244 4.441836
136.245585 802.074623 3.718202
688.696072 300.003762 4.269351
615.398468 320.449215 4.122263
729.872130 585.000000 4.328228
463.948014 331.589344 3.651313
416.970676 673.009249 4.071688
188.124977 823.176038 3.932382
271.864423 533.000000 4.424023
342.735616 527.420626 4.342878
904.829239 555.239512 4.420193
645.955400 755.336859 4.120986
904.000000 301.000000 3.704017
251.720857 833.763229 4.103968
412.480124 819.969149 4.616733
432.873596 798.487140 4.199942
789.000000 362.417621 4.186214
842.284202 586.473340 4.569910
862.415543 311.289325 3.949541
925.125453 597.294941 4.029380
988.586454 446.327166 3.724132
423.813798 79.642567 3.832965
188.219409 339.651164 3.122758
542.000000 361.954298 4.748956
988.669702 544.620676 4.496651
663.194377 85.293885 4.668522
730.318478 288.722865 4.187762
94.847494 531.764223 4.014230
126.411382 843.505507 4.032707
839.556542 80.138684 3.480123
220.022556 585.358088 3.522167
978.457885 576.045379 3.593238
615.456777 585.388468 3.940039
229.621036 760.000000 3.708260
74.029798 532.238426 3.496744
198.552249 552.714715 4.378155
743.056590 53.954858 3.887788
873.000000 342.179248 4.309529
677.285955 808.172736 3.438101
648.406282 910.841397 3.101597
457.013787 652.017874 3.769636
977.234913 435.612648 3.265452
683.976470 84.930854 4.414711
829.000000 816.777847 4.654365
946.000000 534.000000 4.012270
820.251604 373.001168 3.727634
307.813863 839.940971 3.653746
943.156717 132.000000 3.911655
945.384010 342.038482 3.947465
698.907638 585.197674 4.859660
806.845489 89.930104 3.981138
391.549810 776.861630 4.252814
703.605589 220.952758 4.369908
594.626347 689.241951 3.459247
94.000000 813.000000 3.861194
903.893527 352.762443 4.735399
495.152014 860.440487 3.200479
806.409946 330.090444 3.682419
776.028169 89.986996 4.407815
553.000000 330.216498 3.890407
146.216937 791.857468 3.409464
178.387794 813.423340 3.649429
199.000000 770.000000 3.483345
541.000000 596.000000 4.412677
730.000000 765.000000 3.999733
637.757800 351.545209 5.027575
925.000000 659.000000 3.441502
403.206830 112.000000 3.311177
189.577372 916.979066 3.215768
807.312008 112.217166 3.754418
147.211709 615.730420 4.362525
422.749041 766.119310 4.486512
923.948721 108.673191 3.202322
778.954425 363.000000 4.736974
251.620482 822.863450 4.261461
219.236627 791.076570 3.825010
785.959160 79.773871 4.108806
986.814061 331.766301 4.007736
282.324722 339.561216 5.838224
820.340310 321.433763 4.262953
371.447689 291.000000 3.912703
424.584430 111.985630 3.901594
230.079052 770.020768 3.569829
967.644810 545.764854 4.376538
168.867253 532.675987 4.989988
178.822026 531.957588 4.471944
329.053323 373.000000 3.700138
342.284930 600.000000 4.370756
370.857692 777.249970 4.413863
582.822947 606.076810 4.468234
646.538464 595.813162 4.399960
818.790826 773.781703 4.389969
894.315588 456.000000 4.113367
920.152040 754.874008 3.238070
944.000000 333.000000 3.776048
157.298235 339.226561 4.043573
381.762572 798.185947 3.603059
392.114502 456.898934 4.134346
391.601982 798.889390 4.416691
454.302920 342.000000 4.413195
479.444737 547.223816 3.445392
506.359361 301.275261 4.547547
595.000000 341.000000 4.069343
626.597776 382.400827 4.325732
636.000000 753.637951 4.461974
709.703157 532.407963 3.848365
719.155078 807.255939 4.346533
739.895065 775.279060 4.434198
817.072783 121.862347 3.756284
853.455168 586.991710 4.270552
882.982131 311.208150 4.284369
890.603540 69.242137 4.853976
924.262512 320.763573 3.972055
966.000000 141.291915 3.457290
241.302166 780.779665 3.379809
381.000000 870.842811 4.186181
391.456704 871.049330 4.277335
